Clust_id,p_id,Age,Baseline_date,Gender,Income,Education,value_1,value_2,value_3,outcome
U47,109875,59,3/18/2013,Male,60500,High School,39.81665771,103.3319102,5.05775086,1
U47,103403,54,10/27/2007,Female,60500,College,63.32761923,87.08564803,2.640124207,0
U47,103595,60,6/23/2007,Male,71500,College,74.37917424,85.48662484,9.384533102,0
U47,100610,43,10/3/2012,Male,93500,College,63.27404894,100.1090939,7.173520815,1
U47,102840,51,9/22/2010,Female,38500,High School,54.48484942,83.64130742,9.2190998,1
U47,101894,48,6/2/2013,Male,66000,High School,48.06376419,100.1494776,8.555892518,0
U47,107563,46,9/11/2006,Male,22000,College,65.24139714,99.92942206,5.980187766,0
U47,106153,39,10/5/2013,Male,44000,High School,52.03195515,108.5132535,10.07002825,0
U47,104786,41,7/25/2010,Female,77000,High School,48.01216588,108.8428343,12.83718794,0
U47,100656,209,3/1/2011,Female,77000,High School,51.39782881,100.7074393,12.43609364,0
U47,106881,52,5/29/2009,Male,44000,High School,75.94801118,113.0944907,11.33090553,1
U47,102515,54,7/11/2009,Male,71500,College,61.55935103,107.6070386,8.286061252,0
U47,104170,38,11/20/2006,Male,49500,High School,71.44976269,96.02934239,9.614434445,0
U47,101860,49,5/11/2006,Male,55000,High School,55.97118347,101.3804996,6.351090693,0
U47,104755,45,12/3/2008,Female,44000,High School,62.36668579,114.516401,14.48835563,0
U47,100945,42,3/9/2009,Male,44000,Graduate Degree,62.4237737,104.2557847,8.479515741,0
U47,107386,59,12/2/2007,Male,16500,,58.29062497,98.96751927,11.88815682,1
U47,103862,49,3/23/2009,Male,55000,High School,57.56536769,109.0453476,9.534971974,0
U47,107308,48,6/20/2006,Male,22000,College,67.11902785,89.12658685,5.336050929,0
U47,103011,67,10/28/2007,Male,33000,High School,71.42163989,97.44307043,6.58782401,0
U47,108537,39,4/17/2009,Male,55000,High School,69.72708157,98.98310336,10.53898594,1
U47,100925,54,9/27/2005,Male,77000,College,73.74831187,112.8797931,11.0954339,0
U47,102626,45,2/2/2007,Male,44000,,69.53159854,88.01064196,14.64890411,0
U47,104060,30,2/18/2006,Male,71500,Graduate Degree,68.34990689,106.6453094,13.32942351,0
U47,104248,56,7/24/2014,Male,49500,High School,65.16379369,105.5941665,11.2921545,0
U47,100104,29,5/5/2009,Female,49500,High School,54.41305282,98.85013755,11.85913406,0
U47,101923,57,11/11/2008,Male,55000,High School,73.94529803,84.43117117,7.480071542,0
U47,108413,43,2/15/2014,Female,49500,College,62.4358689,105.8032583,6.416578048,0
U47,105457,39,1/21/2014,Female,33000,Graduate Degree,40.92796194,103.0502755,9.957931502,0
U47,105896,42,9/20/2014,Male,88000,College,48.62623283,96.52141306,11.69745109,0
U47,101160,33,8/26/2009,Male,60500,College,56.19205474,92.39547152,16.25516298,0
U47,101782,50,11/5/2014,Male,27500,High School,59.32984077,97.15600945,10.66874917,0
U47,101166,54,11/21/2009,Male,27500,College,73.694921,110.6122813,13.1381889,0
U47,104485,42,5/23/2012,Male,55000,High School,56.06539588,114.2763143,12.56447869,0
U47,101125,49,4/22/2014,Male,60500,high school,71.91970328,108.1253538,7.196361831,0
U47,104550,51,9/26/2007,Male,38500,High School,68.66386465,109.2370697,6.84908571,0
U47,107001,29,12/14/2008,Female,55000,High School,53.5029545,115.9608403,12.60741014,0
U47,108958,60,10/16/2013,Male,44000,High School,67.62358312,97.23831918,10.86609834,0
U47,103966,47,2/22/2013,Male,60500,high school,54.85880426,90.45499821,13.08627492,0
U47,109507,45,8/28/2014,Female,60500,high school,60.1473515,89.33396847,16.06987642,0
U47,106632,37,4/28/2008,Male,38500,High School,60.05929258,111.3557817,7.726002518,0
U47,104493,49,8/11/2010,Male,60500,College,65.39455758,99.35251179,10.66494385,0
U47,103648,46,7/9/2008,Male,38500,High School,67.92632974,116.9310311,7.985595477,0
U47,104081,39,11/24/2006,Female,33000,High School,61.03569774,93.24066089,9.379752624,0
U47,105171,57,12/9/2013,Female,88000,College,60.39805336,110.2283494,12.86864848,0
U47,101287,51,6/14/2007,Male,49500,High School,83.65045809,108.047999,9.538378974,0
U47,109307,25,12/25/2009,Male,71500,High School,63.93890647,101.184608,15.8113396,0
U47,109074,37,9/11/2007,Male,60500,College,68.51917975,80.42224382,8.396013728,1
U47,101129,49,3/20/2005,Female,33000,High School,44.88874066,95.31772408,12.64405951,0
U47,104015,46,12/16/2006,Female,60500,High School,46.78919997,,5.212206476,0
U47,100397,46,12/27/2009,Male,44000,College,76.66347159,100.3047139,11.52491247,0
U47,105759,52,1/17/2008,Male,22000,High School,72.78081915,73.44987502,10.47508353,0
U47,100560,35,10/28/2011,Male,33000,high school,60.66030732,98.43750072,12.00952917,0
U47,105017,55,2/28/2013,Female,33000,High School,48.92963746,99.28842751,10.40653754,0
U47,100570,33,8/16/2009,Male,66000,High School,52.5856492,109.3284546,14.10569784,1
U47,105130,57,10/4/2008,Male,38500,High School,82.68888754,103.9882326,10.06679668,0
U47,101297,41,4/10/2011,Male,44000,College,62.29862384,102.888364,12.83436011,0
U47,109844,43,2/16/2013,Male,38500,High School,58.04327595,96.04654456,14.34942656,1
U73,102646,28,1/9/2006,Male,71500,College,61.78143304,108.0735674,5.97655305,0
U73,106492,54,1/17/2007,Male,38500,College,63.05100358,91.41014758,6.051144538,0
U73,100702,40,5/17/2008,Male,77000,College,59.09968704,98.41193352,11.14644337,0
U73,105035,41,1/28/2011,Female,49500,Graduate Degree,51.61517762,110.5255137,12.22651393,0
U73,107221,55,6/23/2010,Female,22000,College,54.33436243,92.43850579,3.37480622,0
U73,107380,49,2/23/2011,Male,71500,Graduate Degree,61.36643266,128.2372573,9.139715739,0
U73,107503,58,4/20/2006,Female,49500,Graduate Degree,62.97290381,85.24975642,7.706179807,0
U73,102518,42,2/7/2008,Female,77000,College,66.53003819,101.4325966,13.35444846,0
U73,101791,49,1/29/2013,Male,33000,High School,65.48316668,92.42018325,9.181286492,1
U73,100368,57,10/14/2012,Female,55000,College,44.8395029,110.4937771,8.002719572,0
U73,101265,37,10/8/2012,Male,38500,High School,72.05503965,93.9642133,8.18160287,0
U73,107240,50,6/24/2007,Male,55000,High School,53.7336879,91.29447078,8.666915393,0
U73,106082,56,12/31/2009,Female,44000,College,55.99852478,112.053372,3.764530369,0
U73,108595,44,8/1/2014,Male,22000,High School,61.58087277,104.3169024,9.130551667,0
U73,108159,71,4/4/2013,Male,22000,High School,52.19492016,110.6178505,13.5431836,0
U73,101718,48,11/27/2011,Male,49500,High School,64.90326638,97.88141377,13.34926544,0
U73,109562,44,7/24/2009,Female,44000,College,50.37610543,95.25322577,7.918720806,0
U73,108996,43,8/12/2011,Male,49500,High School,76.3494922,87.72540794,13.02514158,0
U73,106163,46,9/12/2005,Female,44000,College,48.87309757,91.97467988,8.693995737,0
U73,100436,37,4/26/2006,Female,66000,High School,61.26207021,108.462624,8.731432315,0
U73,106886,42,3/6/2011,999,77000,Graduate Degree,57.92877353,95.07530203,13.05025963,0
U73,108636,41,7/31/2014,Female,71500,College,61.08125422,101.2903994,8.895568622,0
U73,101415,26,2/12/2009,Male,44000,High School,55.50595265,96.14967171,11.37814989,0
U73,101790,179,1/19/2009,Male,104500,College,81.04858791,112.5461434,12.66133117,0
U73,105801,63,5/3/2014,Male,82500,High School,56.24786636,91.06675365,15.92961183,0
U73,102762,41,4/11/2010,Male,60500,College,57.68522709,100.0272446,7.333223027,0
U73,106120,53,11/9/2013,Male,55000,High School,74.11724042,88.63079723,8.693937703,1
U73,109658,44,5/5/2014,Male,60500,College,67.66422883,112.6926711,10.51383338,0
U73,108522,24,12/12/2013,Male,44000,High School,61.44433837,79.7072731,5.330478701,0
U73,102159,41,1/23/2007,Male,44000,High School,59.7119603,109.107055,9.312537498,0
U73,106245,42,7/23/2013,Female,44000,High School,50.61346766,104.2768342,13.28658682,1
U73,103246,43,7/10/2006,Male,55000,High School,66.12463003,97.85449709,14.45205408,0
U73,101537,48,6/30/2005,Male,104500,High School,54.6778311,99.80010886,13.45810923,0
U73,106986,43,8/8/2012,Male,60500,High School,76.53810516,98.8271714,6.44313395,0
U73,105317,44,4/13/2005,Female,44000,High School,57.20832367,95.80103301,8.304609036,0
U73,100297,50,2/5/2006,Male,49500,College,68.08366489,103.1560469,13.90041295,0
U73,102014,37,2/23/2012,Female,49500,High School,57.43428579,77.88125107,8.78527288,0
U73,101631,50,9/10/2010,Male,71500,High School,81.44153811,98.59119248,9.170639609,0
U73,109266,53,11/26/2014,Female,33000,high school,44.37538038,98.64151988,9.132402823,0
U73,108008,61,3/28/2013,Female,49500,College,41.57031737,86.51519377,6.954345331,0
U73,101969,47,3/6/2013,Male,49500,High School,60.35407359,99.42077552,10.34247953,0
U73,109180,66,3/21/2012,Female,33000,High School,60.78753718,114.3055134,4.898575054,0
U73,106395,65,7/10/2008,Male,49500,High School,70.62799039,98.78803507,17.02063191,0
U73,102321,39,1/12/2006,Male,77000,College,72.60535215,74.92279539,9.355428649,1
U73,108717,33,7/11/2014,Female,49500,College,63.68635076,101.567325,3.11146473,1
U73,106727,56,4/8/2013,Female,33000,College,40.01705939,96.91324099,6.649465943,0
U73,100504,67,5/28/2005,Male,66000,College,57.28603007,102.6666071,13.46591221,0
U73,107970,36,9/25/2008,Male,55000,College,87.53108654,103.5331008,7.673896874,0
U73,101124,54,10/18/2010,Male,60500,High School,55.34560762,98.48407836,16.84730887,0
U73,106699,58,2/18/2012,Male,66000,high school,68.98755204,94.37449519,14.73137324,0
U73,102678,189,11/9/2008,Male,66000,High School,73.97525495,99.78201953,8.116545304,1
U73,107496,57,5/27/2011,Male,60500,College,66.92747219,106.6238171,8.994757645,0
U73,107618,45,12/2/2009,Male,71500,High School,56.78215607,103.7100905,10.7374287,1
U73,102315,38,7/29/2006,Female,49500,College,50.0193939,96.16489639,6.729560336,0
U73,101962,52,9/11/2008,Male,60500,High School,48.63173029,100.5618843,11.33659529,0
U73,105462,45,12/22/2006,Female,55000,High School,66.96913791,105.2169519,11.33159123,0
U73,100768,43,7/29/2007,Male,44000,College,56.76821838,109.349538,15.38721793,1
U73,101101,52,10/31/2007,Male,38500,High School,67.44929623,110.722819,11.22280192,0
U73,102401,59,11/13/2010,Male,33000,High School,71.81009289,103.4896004,14.70400922,0
U73,102607,38,10/7/2006,Female,88000,High School,61.33032561,110.70986,11.85266204,0
U73,109288,36,11/2/2008,Male,44000,College,61.40031769,84.68129724,4.404875836,0
U73,107547,58,11/11/2013,Male,77000,College,54.55420889,106.5290273,9.03111038,0
U73,100677,39,5/1/2010,Female,16500,High School,50.49433902,114.369384,8.402976487,0
U73,109251,61,6/26/2008,Male,66000,High School,60.06150923,86.93302785,12.93170727,0
U73,107230,51,11/29/2012,Male,27500,College,69.95061436,94.7708808,14.81725971,0
U73,106372,37,12/1/2008,Male,71500,High School,65.14438142,101.0398663,10.07782068,0
U73,107101,52,9/4/2006,Male,77000,High School,70.45979992,100.8769429,11.81342921,0
U73,101169,26,12/7/2012,Male,66000,College,64.65787401,113.5903291,13.71078657,0
U73,107938,60,11/14/2013,Male,27500,Graduate Degree,59.49072638,110.0551029,13.29065805,0
U73,103519,57,12/9/2011,Female,60500,Graduate Degree,40.32174405,110.4525241,8.393575534,0
U73,104407,37,2/17/2007,Male,49500,High School,54.65650983,108.8682271,9.645183372,0
U73,104411,50,2/18/2005,Female,49500,High School,73.03590244,98.23026374,12.24753449,0
U73,103915,47,5/18/2010,Female,82500,High School,82.07780622,100.3049776,9.200601552,1
U73,101726,53,8/11/2007,Female,60500,College,70.99593538,102.5244927,6.427370406,0
U73,105187,46,10/23/2007,Male,82500,College,81.19509211,106.1678619,8.57478018,0
U73,102437,70,6/27/2006,Male,49500,High School,71.96680306,118.821388,7.262015486,0
U73,104685,39,2/24/2005,Male,38500,high school,68.04699891,136.4367547,11.00822518,1
U73,108249,195,7/22/2012,Male,66000,Graduate Degree,66.54202745,115.6488967,8.549559735,0
U73,109585,44,2/17/2011,Female,60500,,57.38285861,93.19142299,17.27820526,0
U73,106197,24,9/21/2014,Male,44000,High School,71.64192575,108.3713421,15.18952754,0
U73,109435,41,5/5/2006,Male,38500,College,52.99940092,111.2365969,9.197701346,0
U73,101922,34,9/11/2009,Male,66000,College,57.42241998,101.9685127,12.87521485,0
U73,100640,58,10/7/2006,Male,49500,Graduate Degree,60.17968066,97.38969527,13.98213458,0
U73,106434,24,10/13/2006,Female,38500,High School,58.76641477,104.6020063,10.91953629,0
U73,100028,58,4/28/2008,Female,66000,High School,54.50739244,112.1225258,10.68344599,1
U73,100478,33,10/18/2011,Male,22000,High School,62.1000216,109.8508331,14.69978065,0
U73,107811,57,6/8/2005,Male,33000,High School,59.7275171,86.76291015,12.2010806,1
U73,107695,46,6/2/2010,Male,60500,College,97.86528391,112.8059226,15.08404585,0
U73,109121,207,2/17/2009,Female,60500,High School,46.59468404,107.2571136,12.08136625,0
U73,107255,48,3/27/2011,Male,55000,High School,59.26648384,85.47653961,12.38531984,0
U73,102396,35,12/22/2008,Male,55000,High School,63.65454861,97.08986088,9.746323449,0
U73,108506,64,11/7/2014,Female,38500,High School,64.4137876,105.3792896,14.36346829,0
U73,109419,50,4/2/2013,Male,60500,College,57.58147755,99.34767577,10.40189808,0
U73,100894,37,10/28/2014,Male,38500,High School,47.16501935,104.759616,12.95506899,0
U73,106922,39,7/26/2014,Male,77000,High School,56.74467956,97.49229609,14.31878988,0
U73,104861,43,6/9/2013,Male,49500,High School,52.65448141,92.59328477,8.673270368,0
U73,101207,44,7/12/2005,Male,44000,High School,58.47140982,104.2368578,12.82224421,1
U73,109997,50,12/24/2011,Female,44000,College,59.93496463,98.82516076,13.91861844,0
U73,101847,47,1/27/2014,Male,71500,College,49.48005606,100.9502609,13.74869736,0
U73,106661,45,8/11/2011,Male,66000,College,65.04703288,92.02503842,13.30718944,0
U73,108866,53,1/16/2009,Male,66000,High School,60.85564862,76.80111442,13.250441,0
U73,105266,55,7/11/2009,Male,71500,High School,75.20511824,100.8632969,9.407830022,0
U73,105051,50,3/31/2012,Male,71500,College,63.25044408,100.3449578,8.844205637,0
U73,104062,49,10/21/2006,Male,33000,High School,66.9252786,79.94107511,3.968896543,0
U73,108449,36,11/12/2005,Male,44000,High School,62.37455796,114.1047096,10.07792742,0
U73,102759,34,4/24/2009,Male,22000,College,54.00756884,102.6066273,8.104987042,0
U73,107414,37,4/20/2009,Male,93500,High School,74.43258427,111.4262697,11.32353105,0
U73,107491,29,7/13/2009,Male,49500,High School,57.51305291,116.2244374,11.20745404,1
U73,104093,48,8/7/2011,Male,71500,High School,62.2033925,94.05494163,10.3543211,1
U73,105248,29,7/16/2010,Male,49500,Graduate Degree,85.07889191,104.4090225,11.40841675,0
U73,104973,22,9/18/2006,Male,55000,College,63.23595964,87.36900349,10.31638419,0
U73,100844,40,6/24/2013,Male,77000,College,83.29668902,104.6500056,10.64510184,0
U73,105577,60,8/24/2011,Female,49500,High School,59.29129329,113.0618841,4.741035475,0
U73,102493,40,6/19/2005,Male,77000,High School,52.56035409,100.2141648,10.16037866,0
U73,100118,45,1/24/2006,Female,55000,High School,49.45641844,86.51194245,9.959942445,0
U73,108705,31,7/6/2011,Male,77000,High School,61.33490253,93.61197946,13.32705768,0
U73,100193,44,2/12/2008,Female,33000,College,52.58254549,101.0450075,6.401227988,0
U73,106158,44,4/19/2014,Male,60500,College,54.60222929,92.4787102,11.47921558,0
U73,107723,32,10/9/2009,Male,82500,High School,59.71992197,102.0599492,13.52576533,0
U73,108605,55,10/21/2005,Male,60500,,80.7509458,117.451526,8.17710484,1
U73,102393,54,2/14/2008,Male,49500,College,76.83011894,94.17788515,4.686242011,0
U73,105123,40,3/20/2005,Male,44000,Graduate Degree,56.37892564,101.7686358,8.385339446,1
U73,108052,41,8/19/2006,Male,38500,College,64.2460324,111.6075824,8.096627248,1
U73,102892,43,11/11/2010,Male,38500,High School,49.58624496,93.36794805,6.499159828,0
U73,102819,37,12/9/2008,Male,44000,High School,61.9718475,86.91676904,12.36124594,0
U73,100204,38,10/9/2014,Female,44000,College,51.77326308,107.2192061,10.0760077,0
U73,100865,61,8/21/2008,Female,44000,College,62.08444266,79.78500466,9.707373748,0
U73,105344,26,9/19/2007,Male,49500,High School,41.43664881,82.37766529,9.354864625,0
U73,106794,35,8/1/2006,Male,55000,College,64.7334634,106.4947431,8.316476313,0
U73,100672,203,6/1/2007,Male,82500,High School,73.05695183,87.02331634,11.20141032,0
U73,104364,47,1/5/2006,Male,66000,High School,56.95958507,90.54506365,16.47566776,0
U73,101802,33,11/3/2007,Male,82500,High School,70.43046703,115.7051191,9.637817371,0
U73,101254,41,1/29/2011,Male,66000,,59.90408754,97.77684063,8.752472896,0
U73,105815,42,10/1/2007,Female,33000,College,71.23622241,105.227475,9.679023807,0
U73,109706,57,6/9/2009,Male,49500,High School,60.4319201,117.7416275,10.5949511,0
U73,100352,47,3/2/2007,Female,55000,College,62.54746151,104.0007238,14.0232837,0
U73,108003,26,10/7/2013,Male,38500,Graduate Degree,53.60115196,108.0011375,13.33160031,0
U73,103686,47,9/4/2007,Male,66000,Graduate Degree,66.64474226,101.5472432,7.701879244,0
U73,106914,58,9/9/2014,Female,66000,High School,52.63903353,110.0570675,12.66535761,0
U73,109678,33,11/10/2012,Male,115500,High School,61.31929414,111.5381056,14.31813064,1
U73,101436,49,5/23/2008,Male,22000,High School,66.82675245,95.24549352,7.99074836,0
U73,105741,42,8/7/2014,Female,88000,College,50.49122659,85.90432879,8.295767848,0
U73,107476,39,10/9/2014,Male,66000,high school,60.60765985,86.38323625,13.54879658,1
U73,104169,44,5/23/2011,Female,33000,High School,56.56053457,104.0894845,6.030313395,0
U73,102902,58,3/20/2011,Male,49500,High School,80.31601496,109.5690164,10.10630652,0
U99,109742,52,8/30/2005,Male,44000,College,65.84144335,103.3256962,11.35956315,0
U99,103465,41,1/18/2006,Male,88000,High School,55.76428122,77.99380166,5.890787235,0
U99,103546,44,7/3/2007,Male,44000,College,70.04639061,95.21379971,8.653307385,0
U99,101021,61,9/19/2007,Male,60500,College,58.99866124,105.9786485,13.4069416,0
U99,103586,36,10/16/2007,Male,55000,High School,72.200942,99.7178179,10.88613027,0
U99,109945,49,7/4/2009,Male,110000,High School,69.05383449,95.08126483,8.264997386,0
U99,103369,35,6/7/2010,Male,44000,College,57.06182294,126.392944,7.176472898,1
U99,105958,47,7/22/2013,Male,55000,College,61.97544163,101.535378,6.974144468,0
U99,106877,41,6/1/2011,Male,93500,High School,50.94842129,99.94367221,12.39854132,0
U99,101772,40,3/7/2011,Male,44000,College,60.74893449,116.3282795,12.1426563,0
U99,103492,53,5/14/2007,Male,55000,High School,52.59049679,112.7408653,6.241515205,0
U99,107675,52,1/9/2008,Male,55000,High School,70.9494379,107.0128674,9.804939668,0
U99,105250,60,4/24/2014,Male,77000,High School,72.40161836,112.8028967,8.0047792,1
U99,105716,38,3/1/2005,Male,44000,College,75.57449596,98.37864159,16.58838789,0
U99,109926,52,10/18/2012,999,49500,High School,70.56427376,89.21509013,13.71652795,0
U99,104178,34,4/8/2012,Male,71500,High School,64.45764275,94.29198303,8.927298202,0
U99,102761,53,9/10/2008,Male,44000,High School,85.3172662,109.2423974,7.929294563,0
U99,109216,44,2/28/2012,Female,66000,High School,55.49090947,88.44228257,13.51158991,0
U99,101953,41,12/27/2012,Female,38500,College,60.63697144,89.84057128,10.26903075,0
U99,101114,31,9/8/2014,Female,49500,High School,35.48156151,88.6068809,10.33739421,0
U99,101993,47,9/26/2007,Female,60500,College,44.72458649,75.22516028,14.90234084,0
U99,102429,28,10/14/2010,Female,60500,High School,41.96761711,93.94906136,15.01213517,0
U99,103675,29,4/13/2008,Female,71500,College,52.58451665,87.68482898,12.59315191,0
U99,104972,54,3/11/2007,Male,38500,College,64.42813383,91.14798077,14.10163736,1
U99,108128,38,3/24/2014,Male,49500,High School,81.04433875,94.08570995,7.07809913,0
U99,106673,45,2/16/2006,Male,55000,High School,57.25836509,99.53549939,11.00294551,0
U99,108736,54,10/1/2012,Male,49500,High School,74.36165498,79.55903703,6.338056748,1
U99,103988,25,8/30/2009,Male,49500,High School,65.23063643,98.87660839,12.28013932,1
U99,100711,52,8/22/2013,Male,66000,High School,88.12958598,86.96247735,11.4289644,1
U99,103380,38,5/4/2009,Male,44000,College,71.97969282,96.23093665,14.1187883,1
U99,104355,37,10/19/2008,Male,66000,College,61.42169348,98.13267106,8.55110189,0
U99,109378,35,5/11/2008,Male,55000,High School,64.51091976,107.0981597,11.40948459,0
U99,109394,41,11/15/2008,Female,27500,high school,59.24124215,103.9189515,13.21794165,0
U99,100810,48,3/1/2013,Male,38500,College,67.36405261,110.357259,9.210575933,0
U99,105682,55,7/28/2007,Male,38500,High School,40.28741897,110.0522071,11.33361336,0
U99,105710,46,9/16/2010,Male,55000,College,66.00226605,93.20429167,2.776548952,0
U99,101987,56,10/13/2014,Male,49500,High School,45.69914235,95.21121734,11.8279795,0
U99,105672,61,6/16/2006,Female,77000,College,53.00196366,96.02867041,9.275068406,0
U99,105567,49,9/25/2012,Male,66000,Graduate Degree,80.06348069,85.42690217,10.45458339,0
U99,101217,45,1/15/2014,Male,71500,High School,61.1632048,99.21977663,10.20603801,0
U99,107645,50,7/10/2010,Female,66000,College,66.65991093,96.26212554,8.718641433,1
U99,107523,41,8/22/2010,Male,55000,College,63.59566996,85.42357249,12.05973851,0
U99,104650,69,11/8/2013,Female,71500,High School,36.12300696,111.2423405,11.72339887,0
U99,109967,48,8/16/2012,Female,44000,,61.2466232,96.38203822,11.92350648,0
U99,103964,36,3/15/2012,Male,33000,College,57.20837769,94.4091449,10.97475779,1
U99,105490,34,9/8/2008,Male,22000,High School,76.52348979,105.8337359,7.626955804,1
U99,106384,61,10/11/2006,Male,27500,High School,75.18195657,104.910727,5.939793421,0
U99,101362,52,4/3/2005,Male,33000,High School,73.93429825,95.82187051,10.07722143,0
U99,108772,18,11/21/2008,Male,66000,High School,66.42867566,111.9244785,6.725456743,0
U99,103515,45,10/18/2014,Male,38500,High School,66.59882737,119.2462564,9.96793182,0
U99,102986,48,9/4/2014,Male,55000,High School,67.65482584,115.7749515,11.45690876,0
U99,108437,45,11/15/2009,Male,38500,High School,63.80678289,102.9601694,8.706331683,0
U99,102730,39,9/18/2010,Female,71500,High School,46.46362882,94.49182914,9.75013098,0
U99,108467,36,5/30/2008,Male,38500,College,64.36956501,105.4022634,7.934002084,0
U99,107426,47,12/28/2011,999,44000,High School,57.52561406,100.9491845,6.078105224,1
U99,105579,37,3/10/2007,Male,60500,Graduate Degree,74.97839959,98.52803653,11.94861175,0
U99,108888,44,4/2/2012,Female,71500,High School,45.44885833,109.3308713,8.167941628,1
U99,101348,48,8/6/2010,Male,49500,College,68.71275066,91.27905092,10.99117199,0
U99,109256,48,6/6/2009,Female,49500,High School,64.01557035,95.20446191,6.069595508,0
U99,104695,33,10/22/2011,Male,49500,College,52.78793251,123.3526636,11.07204463,0
U99,103210,37,7/19/2010,Female,33000,High School,54.57651116,91.19258879,9.756051355,0
U99,106665,57,12/9/2012,Female,55000,High School,66.90656359,96.86214177,10.20784964,0
U99,102223,51,2/12/2014,Male,71500,High School,59.25887622,106.5094445,8.753117896,0
U99,109854,51,4/23/2012,Female,44000,College,57.36632377,106.1780887,10.46626459,0
U99,104648,39,7/9/2008,Male,49500,High School,70.31056598,107.9183189,8.1460444,0
U99,105570,37,8/9/2010,Male,44000,College,64.42324672,108.713807,5.797994931,0
U99,104397,38,11/12/2009,Male,44000,High School,45.6280909,88.17547395,11.4999242,0
U99,107784,30,9/24/2005,Male,38500,High School,55.69654484,101.1585323,10.01410186,1
U99,101286,52,9/6/2008,Male,71500,College,52.35503895,107.7259411,11.09885132,0
V100,107827,61,10/29/2009,Female,55000,Graduate Degree,50.11865298,117.2901902,12.40797435,0
V100,105639,54,12/11/2011,Female,49500,High School,56.39522868,111.4136848,11.52049446,1
V100,105598,41,5/28/2014,Female,71500,High School,40.25209073,86.98137011,9.569133878,0
V100,105417,34,8/26/2007,Male,60500,High School,55.04143393,89.40863752,13.74998327,0
V100,105054,48,1/21/2011,Female,49500,High School,54.19392479,92.91269641,12.9734722,0
V100,107641,42,6/12/2013,Male,22000,Graduate Degree,56.7631537,99.04654992,14.93995867,0
V100,109120,60,7/14/2010,Male,,High School,44.30025112,100.6767074,13.19225852,0
V100,102032,24,2/18/2009,Male,44000,,63.5904083,95.04785446,12.65306724,0
V100,102481,47,7/4/2012,Male,60500,High School,56.82216946,106.0193381,7.484443863,0
V100,102270,48,9/2/2009,Female,49500,High School,54.55270812,106.2574753,15.58434323,0
V100,105881,62,11/20/2006,Male,33000,High School,74.19809498,92.57666968,11.65233656,0
V100,102645,51,1/19/2013,Male,27500,High School,47.2241457,89.91530309,8.147372295,0
V100,108670,46,11/25/2009,Female,44000,High School,40.69625886,101.5175493,5.022119659,0
V100,101083,48,3/19/2010,Female,22000,high school,54.91906765,86.39131795,8.890383845,0
V100,107218,57,6/2/2006,Male,60500,College,55.39636301,111.4646437,11.12537843,1
V100,109221,38,8/13/2011,Female,33000,College,57.25194202,91.62789358,8.554705939,0
V100,103269,45,6/21/2009,Male,44000,College,70.46610951,101.6989251,6.6751148,1
V100,101446,34,2/6/2008,Male,55000,High School,,110.6841324,14.04791103,0
V100,102335,41,6/29/2006,Male,49500,High School,73.14933096,102.4131055,11.9491177,0
V100,105508,36,8/4/2009,Male,55000,High School,67.94981285,115.1607937,14.99850978,0
V100,106770,55,11/25/2008,Male,49500,Graduate Degree,52.06861034,84.13482178,13.48317001,0
V100,109923,41,3/3/2006,Female,22000,High School,63.44528453,105.2137147,8.416731009,0
V100,108494,50,2/14/2008,Female,44000,College,58.26323538,86.39336936,13.59085581,0
V100,104706,42,4/30/2009,Male,44000,Graduate Degree,63.90767711,107.4882701,14.82468505,0
V100,100274,57,3/29/2009,Male,82500,High School,63.47991837,107.1359452,12.45280035,0
V100,107461,54,10/22/2011,Male,44000,High School,67.34284291,105.1947091,10.03590165,0
V100,109606,41,2/18/2009,Male,55000,College,70.78708739,106.7595136,14.82603365,0
V100,105231,56,5/15/2013,Male,60500,Graduate Degree,74.50630713,106.4223924,13.98325189,0
V100,101345,43,11/29/2005,Female,55000,High School,65.59109037,99.3208293,6.292759872,0
V100,103063,47,1/4/2009,Male,77000,College,58.78821122,123.7748524,17.0427253,0
V100,106302,46,7/26/2007,Male,77000,College,70.16583997,97.4247714,11.81980422,0
V100,106345,43,8/3/2011,Male,49500,high school,47.62928648,111.5797469,14.80696614,0
V100,106510,40,11/15/2009,Male,33000,High School,65.25323298,110.4207968,9.957314712,1
V100,101691,44,5/19/2013,Male,99000,High School,69.06891681,90.09792363,9.737341399,0
V100,101263,39,5/20/2007,Female,38500,High School,71.52693521,91.20583414,8.658132203,0
V100,106363,50,4/9/2005,Male,44000,High School,70.58916024,89.72108269,11.85188065,0
V100,101869,44,9/3/2012,Female,60500,College,55.1239497,75.9839137,11.8647612,0
V100,105925,45,9/4/2008,Female,49500,College,47.10860021,103.0539186,9.492859875,0
V100,109363,41,12/6/2012,Female,55000,High School,69.91722447,114.0775066,6.677808807,0
V100,107802,53,11/19/2006,Male,55000,High School,59.01898486,93.21547065,8.97788916,0
V100,101684,47,11/16/2012,Male,27500,High School,82.02466638,86.64726738,13.18286251,0
V100,103218,38,7/18/2005,999,49500,High School,61.14723664,96.53079771,15.96831751,0
V100,106339,47,12/19/2010,Male,27500,High School,38.53121876,96.98682315,9.592102985,0
V100,104256,45,10/5/2011,Female,55000,College,38.99600624,92.01062522,14.84121156,0
V100,105877,49,12/27/2010,Female,104500,High School,51.18250299,97.14991559,9.751466199,0
V100,104688,30,6/4/2010,Male,77000,High School,80.61108413,96.27177066,4.634424577,1
